% Universidad de Malaga - ETSI de Telecomunicacion (Spain)                         ;;;;;;;
% Date: 2016-06-06_16:51:39                                                        ;;;;;;;
% ID: Subject_13_ADL_GoUpstairs_1                                                  ;;;;;;;
% Name: Subject_13                                                                 ;;;;;;;
% Age: 18                                                                          ;;;;;;;
% Height(cm): 159                                                                  ;;;;;;;
% Weight(Kg): 50                                                                   ;;;;;;;
% Gender: F                                                                        ;;;;;;;
% Magnetometer = 2                                                                 ;;;;;;;
                                                                                    ;;;;;;;
                                                                                    ;;;;;;;
% TimeStamp; Sample No; X-Axis; Y-Axis; Z-Axis; Sensor Type; Sensor ID;            
179;1;0.05663860216736794;0.9408233761787415;0.3339114189147949;0;0;
181;2;0.06152124330401421;0.9349642395973206;0.3588128685951233;0;0;
185;3;0.05370902270078659;0.9295933246612549;0.3280522525310516;0;0;
185;4;0.06347429752349854;0.9305698275566101;0.3329348862171173;0;0;
185;5;0.05468554794788361;0.9393585920333862;0.3363527357578278;0;0;
185;6;0.06347429752349854;0.9452177286148071;0.3397705852985382;0;0;
185;7;0.06591562181711197;0.9427764415740967;0.3387940526008606;0;0;
185;8;0.06689214706420898;0.9417998790740967;0.3368410170078278;0;0;
185;9;0.07177478075027466;0.9486355781555176;0.3329348862171173;0;0;
185;10;0.06445082277059555;0.9393585920333862;0.3397705852985382;0;0;
185;11;0.06493908911943436;0.9452177286148071;0.3280522525310516;0;0;
186;12;0.07177478075027466;0.9437529444694519;0.3348879516124725;0;0;
186;13;0.067868672311306;0.938382089138031;0.3304935693740845;0;0;
186;14;0.07372783869504929;0.9476590752601624;0.3314701020717621;0;0;
186;15;0.06445082277059555;0.9476590752601624;0.3402588367462158;0;0;
186;16;0.06835693866014481;0.9461942911148071;0.3353762030601502;0;0;
186;17;0.06982172280550003;0.9422881603240967;0.3324466347694397;0;0;
186;18;0.05175596475601196;0.938382089138031;0.3304935693740845;0;0;
186;19;0.06396255642175674;0.9300816059112549;0.3461180031299591;0;0;
186;20;0.07128651440143585;0.9403350949287415;0.3563715517520905;0;0;
186;21;0.07275131344795227;0.9505886435508728;0.3427001535892487;0;0;
187;22;0.06542734801769257;0.9393585920333862;0.3324466347694397;0;0;
187;23;0.07421610504388809;0.9432647228240967;0.3436766862869263;0;0;
187;24;0.06493908911943436;0.937893807888031;0.3304935693740845;0;0;
187;25;0.06298603117465973;0.937893807888031;0.3392823338508606;0;0;
187;26;0.067868672311306;0.9295933246612549;0.3510006666183472;0;0;
187;27;0.06445082277059555;0.9344759583473206;0.3304935693740845;0;0;
187;28;0.07079825550317764;0.9471707940101624;0.3588128685951233;0;0;
187;29;0.06445082277059555;0.9432647228240967;0.3456297516822815;0;0;
187;30;0.06933346390724182;0.9471707940101624;0.3329348862171173;0;0;
187;31;0.07372783869504929;0.9354524612426758;0.3397705852985382;0;0;
188;32;0.06493908911943436;0.9486355781555176;0.3329348862171173;0;0;
188;33;0.067868672311306;0.9413116574287415;0.3427001535892487;0;0;
190;34;0.06396255642175674;0.9447295069694519;0.342211902141571;0;0;
190;35;0.06542734801769257;0.9486355781555176;0.3353762030601502;0;0;
190;36;0.06884519755840302;0.9442412257194519;0.3446532189846039;0;0;
190;37;0.06542734801769257;0.9427764415740967;0.3436766862869263;0;0;
190;38;0.07421610504388809;0.937405526638031;0.3436766862869263;0;0;
215;39;0.06005645170807838;0.9408233761787415;0.3304935693740845;0;0;
216;40;0.07128651440143585;0.9349642395973206;0.3324466347694397;0;0;
216;41;0.06542734801769257;0.937893807888031;0.337817519903183;0;0;
216;42;0.06738040596246719;0.9364290237426758;0.3304935693740845;0;0;
217;43;0.0610329806804657;0.9408233761787415;0.3343997001647949;0;0;
217;44;0.06005645170807838;0.9408233761787415;0.3236578702926636;0;0;
266;45;0.06347429752349854;0.9427764415740967;0.3314701020717621;0;0;
266;46;0.06298603117465973;0.9432647228240967;0.3368410170078278;0;0;
266;47;0.0610329806804657;0.9422881603240967;0.3280522525310516;0;0;
266;48;0.06884519755840302;0.9403350949287415;0.3295170664787293;0;0;
266;49;0.06298603117465973;0.9427764415740967;0.3295170664787293;0;0;
266;50;0.067868672311306;0.9442412257194519;0.3300053179264069;0;0;
266;51;0.07226304709911346;0.937405526638031;0.3304935693740845;0;0;
266;52;0.06835693866014481;0.9364290237426758;0.311939537525177;0;0;
266;53;0.06835693866014481;0.9388703107833862;0.3290287852287293;0;0;
266;54;0.06738040596246719;0.9325228929519653;0.3392823338508606;0;0;
300;55;0.06542734801769257;0.9403350949287415;0.337817519903183;0;0;
302;56;0.07372783869504929;0.9422881603240967;0.3314701020717621;0;0;
303;57;0.07030998915433884;0.9437529444694519;0.3251226842403412;0;0;
304;58;0.06884519755840302;0.9403350949287415;0.3304935693740845;0;0;
305;59;0.06738040596246719;0.9364290237426758;0.3402588367462158;0;0;
305;60;0.2099534273147583;0.9339876770973206;0.8656307458877564;0;0;
305;61;0.1552678942680359;0.9364290237426758;0.8475649952888489;0;0;
306;62;0.09862929582595825;0.9349642395973206;0.6815552711486816;0;0;
335;63;0.0473615899682045;0.936917245388031;0.4925971925258637;0;0;
335;64;0.0014647914795205;0.9437529444694519;0.2631131708621979;0;0;
335;65;0.0239249262958765;0.938382089138031;-0.07671844959259033;0;0;
335;66;0.06005645170807838;0.938382089138031;0.05169492959976196;0;0;
335;67;0.07519263029098511;0.9457060098648071;0.1405589431524277;0;0;
335;68;0.1235307455062866;0.9364290237426758;0.8890673518180847;0;0;
369;69;0.06249776855111122;0.9608421921730042;0.1259110271930695;0;0;
369;70;0.1196246445178986;0.9501003623008728;0.7494239211082459;0;0;
369;71;0.07909873872995377;0.9554712772369385;0.4291228652000427;0;0;
369;72;0.1142537295818329;0.9510769248008728;0.6952266693115234;0;0;
370;73;0.03906110301613808;0.9295933246612549;0.00189202232286334;0;0;
370;74;0.04540853574872017;0.9242224097251892;0.4130101501941681;0;0;
370;75;0.0878874883055687;0.9339876770973206;0.5004094243049622;0;0;
385;76;0.06152124330401421;0.9305698275566101;0.4320524334907532;0;0;
385;77;0.07030998915433884;0.9286168217658997;0.07073722034692764;0;0;
385;78;0.08886401355266571;0.9339876770973206;0.4642778635025024;0;0;
416;79;0.08202832192182541;0.9359407424926758;0.2553009390830994;0;0;
416;80;0.08056353032588959;0.9320346117019653;0.5150573253631592;0;0;
416;81;0.05907991901040077;0.9354524612426758;0.2460239231586456;0;0;
417;82;0.05224422737956047;0.9310581088066101;0.3163339197635651;0;0;
417;83;0.06200950592756271;0.9432647228240967;0.2758080363273621;0;0;
417;84;0.03564325720071793;0.9422881603240967;0.2831319868564606;0;0;
442;85;0.05663860216736794;0.936917245388031;0.1942679733037949;0;0;
442;86;0.07372783869504929;0.9452177286148071;0.3412353694438934;0;0;
442;87;0.09911755472421646;0.9486355781555176;0.3778551816940308;0;0;
442;88;0.07030998915433884;0.9481473565101624;0.3754138648509979;0;0;
442;89;0.07763394713401794;0.9393585920333862;0.3866439163684845;0;0;
464;90;0.09032880514860153;0.9393585920333862;0.3871321678161621;0;0;
464;91;0.07226304709911346;0.9452177286148071;0.3802964985370636;0;0;
464;92;0.05322076007723808;0.9320346117019653;0.3163339197635651;0;0;
464;93;0.06884519755840302;0.9486355781555176;0.3251226842403412;0;0;
465;94;0.08495790511369705;0.9437529444694519;0.3553950488567352;0;0;
479;95;0.07519263029098511;0.9422881603240967;0.3788317143917084;0;0;
480;96;0.06493908911943436;0.9388703107833862;0.29680335521698;0;0;
480;97;0.07177478075027466;0.9344759583473206;0.2396765053272247;0;0;
494;98;0.07763394713401794;0.9452177286148071;0.3988505005836487;0;0;
494;99;0.06835693866014481;0.937405526638031;0.2445591390132904;0;0;
494;100;0.06298603117465973;0.9427764415740967;0.3265874683856964;0;0;
531;101;0.08349311351776123;0.952053427696228;0.243094339966774;0;0;
531;102;0.09277012944221497;0.9476590752601624;0.4213106334209442;0;0;
531;103;0.07275131344795227;0.952053427696228;0.3207283020019531;0;0;
531;104;0.08446964621543884;0.937893807888031;0.3983622491359711;0;0;
532;105;0.07079825550317764;0.9452177286148071;0.337817519903183;0;0;
532;106;0.07177478075027466;0.9325228929519653;0.393967866897583;0;0;
532;107;0.05273249000310898;0.9510769248008728;0.2211224734783173;0;0;
554;108;0.05566207692027092;0.937405526638031;0.3334231674671173;0;0;
554;109;0.0610329806804657;0.9461942911148071;0.2181928902864456;0;0;
554;110;0.07616915553808212;0.9442412257194519;0.4188693165779114;0;0;
554;111;0.08007527142763138;0.9559595584869385;0.3905500173568726;0;0;
554;112;0.08105179667472839;0.937893807888031;0.4061744809150696;0;0;
600;113;0.07812220603227615;0.9569360613822937;0.2953385710716248;0;0;
600;114;0.05273249000310898;0.9476590752601624;0.3480710685253143;0;0;
600;115;0.05712686479091644;0.9491238594055176;0.3036390841007233;0;0;
600;116;0.05468554794788361;0.9354524612426758;0.3168221712112427;0;0;
600;117;0.06493908911943436;0.9432647228240967;0.2650662064552307;0;0;
600;118;0.05224422737956047;0.9315463900566101;0.2870380878448486;0;0;
600;119;0.06493908911943436;0.9457060098648071;0.2479769736528397;0;0;
600;120;0.04882638528943062;0.9408233761787415;0.327564001083374;0;0;
600;121;0.05712686479091644;0.9491238594055176;0.3173104524612427;0;0;
611;122;0.04345548152923584;0.9437529444694519;0.3427001535892487;0;0;
612;123;0.05224422737956047;0.9461942911148071;0.3671133518218994;0;0;
612;124;0.03466673195362091;0.9408233761787415;0.3246344029903412;0;0;
636;125;0.02831930108368397;0.9510769248008728;0.3402588367462158;0;0;
636;126;0.03271367400884628;0.9432647228240967;0.2850850522518158;0;0;
636;127;0.03710805252194405;0.9501003623008728;0.3007094860076904;0;0;
636;128;0.04492026939988136;0.9461942911148071;0.3002212345600128;0;0;
636;129;0.05907991901040077;0.952541708946228;0.2933855056762695;0;0;
660;130;0.06200950592756271;0.953029990196228;0.3588128685951233;0;0;
660;131;0.06200950592756271;0.9447295069694519;0.3695546686649323;0;0;
660;132;0.05322076007723808;0.9457060098648071;0.3607659339904785;0;0;
660;133;0.0473615899682045;0.9491238594055176;0.3549067676067352;0;0;
676;134;0.04687332734465599;0.937893807888031;0.3417236506938934;0;0;
676;135;0.04394374415278435;0.937405526638031;0.3046155869960785;0;0;
676;136;0.0473615899682045;0.9422881603240967;0.3041273355484009;0;0;
676;137;0.0405258983373642;0.937405526638031;0.2933855056762695;0;0;
683;138;0.04638506472110748;0.938382089138031;0.3129160702228546;0;0;
691;139;0.05712686479091644;0.9344759583473206;0.3246344029903412;0;0;
691;140;0.05517381429672241;0.9427764415740967;0.3402588367462158;0;0;
698;141;0.05907991901040077;0.9481473565101624;0.3436766862869263;0;0;
704;142;0.05224422737956047;0.9476590752601624;0.3461180031299591;0;0;
712;143;0.04882638528943062;0.9501003623008728;0.3163339197635651;0;0;
712;144;0.04394374415278435;0.9496121406555176;0.3553950488567352;0;0;
719;145;0.0341784693300724;0.9452177286148071;0.3109630346298218;0;0;
725;146;0.0405258983373642;0.9447295069694519;0.3480710685253143;0;0;
731;147;0.04687332734465599;0.9476590752601624;0.3563715517520905;0;0;
731;148;0.0473615899682045;0.952053427696228;0.3446532189846039;0;0;
738;149;0.04345548152923584;0.9413116574287415;0.3407471179962158;0;0;
752;150;0.05224422737956047;0.9481473565101624;0.3402588367462158;0;0;
752;151;0.05712686479091644;0.938382089138031;0.3256109356880188;0;0;
752;152;0.05322076007723808;0.9364290237426758;0.3217048048973084;0;0;
772;153;0.05322076007723808;0.937893807888031;0.3173104524612427;0;0;
772;154;0.05273249000310898;0.9544947743415833;0.3427001535892487;0;0;
772;155;0.05712686479091644;0.9540064930915833;0.338305801153183;0;0;
773;156;0.04003763571381569;0.953029990196228;0.3163339197635651;0;0;
802;157;0.04443200677633286;0.9457060098648071;0.35344198346138;0;0;
803;158;0.05273249000310898;0.9501003623008728;0.3270757496356964;0;0;
803;159;0.04540853574872017;0.9544947743415833;0.3436766862869263;0;0;
803;160;0.04394374415278435;0.9437529444694519;0.3324466347694397;0;0;
803;161;0.0405258983373642;0.952541708946228;0.3485593199729919;0;0;
803;162;0.03759631514549255;0.953029990196228;0.3358644843101502;0;0;
821;163;0.03124888427555561;0.9457060098648071;0.3192634880542755;0;0;
821;164;0.03124888427555561;0.9481473565101624;0.3300053179264069;0;0;
821;165;0.03124888427555561;0.9422881603240967;0.3339114189147949;0;0;
822;166;0.0341784693300724;0.9432647228240967;0.3041273355484009;0;0;
839;167;0.03271367400884628;0.9584008455276489;0.311939537525177;0;0;
840;168;0.03027235716581345;0.9388703107833862;0.3070569038391113;0;0;
840;169;0.02783103846013546;0.9505886435508728;0.3246344029903412;0;0;
840;170;0.0307606216520071;0.9505886435508728;0.3094982206821442;0;0;
865;171;0.03906110301613808;0.9496121406555176;0.3075451850891113;0;0;
865;172;0.03759631514549255;0.9452177286148071;0.311939537525177;0;0;
865;173;0.04784985259175301;0.9579125642776489;0.3173104524612427;0;0;
865;174;0.05029117316007614;0.952053427696228;0.3153573870658875;0;0;
865;175;0.04540853574872017;0.9613304138183594;0.3114512860774994;0;0;
882;176;0.05566207692027092;0.9574243426322937;0.3055921196937561;0;0;
882;177;0.05029117316007614;0.9496121406555176;0.301686018705368;0;0;
882;178;0.05175596475601196;0.953029990196228;0.3153573870658875;0;0;
896;179;0.05468554794788361;0.9544947743415833;0.2958268225193024;0;0;
896;180;0.05077943578362465;0.951565146446228;0.2758080363273621;0;0;
896;181;0.04394374415278435;0.9510769248008728;0.2811789214611054;0;0;
912;182;0.04833811894059181;0.9501003623008728;0.2948503196239471;0;0;
912;183;0.0410141609609127;0.9501003623008728;0.3055921196937561;0;0;
913;184;0.04247895255684853;0.9452177286148071;0.3207283020019531;0;0;
930;185;0.05370902270078659;0.9491238594055176;0.3109630346298218;0;0;
930;186;0.05322076007723808;0.937893807888031;0.3070569038391113;0;0;
930;187;0.0405258983373642;0.936917245388031;0.3094982206821442;0;0;
930;188;0.04687332734465599;0.938382089138031;0.3080334365367889;0;0;
945;189;0.06054471433162689;0.9427764415740967;0.3070569038391113;0;0;
945;190;0.04394374415278435;0.9344759583473206;0.3085217177867889;0;0;
945;191;0.05761513113975525;0.9461942911148071;0.323169618844986;0;0;
963;192;0.05663860216736794;0.9417998790740967;0.3168221712112427;0;0;
963;193;0.05370902270078659;0.9413116574287415;0.3070569038391113;0;0;
964;194;0.05907991901040077;0.9364290237426758;0.3173104524612427;0;0;
964;195;0.06152124330401421;0.9339876770973206;0.3026625514030457;0;0;
997;196;0.06298603117465973;0.9417998790740967;0.3212165534496307;0;0;
997;197;0.05126770213246346;0.9344759583473206;0.3011977672576904;0;0;
998;198;0.06445082277059555;0.9349642395973206;0.3021742701530457;0;0;
998;199;0.05370902270078659;0.938382089138031;0.3182869851589203;0;0;
998;200;0.06347429752349854;0.9422881603240967;0.3060804009437561;0;0;
999;201;0.0541972853243351;0.9310581088066101;0.3182869851589203;0;0;
999;202;0.06249776855111122;0.9286168217658997;0.3134043514728546;0;0;
1014;203;0.06249776855111122;0.9359407424926758;0.3168221712112427;0;0;
1014;204;0.06884519755840302;0.937405526638031;0.3348879516124725;0;0;
1014;205;0.067868672311306;0.9442412257194519;0.3329348862171173;0;0;
1024;206;0.06738040596246719;0.938382089138031;0.3270757496356964;0;0;
1024;207;0.06933346390724182;0.9491238594055176;0.3251226842403412;0;0;
1053;208;0.07861047983169556;0.9359407424926758;0.3256109356880188;0;0;
1053;209;0.07616915553808212;0.9432647228240967;0.3168221712112427;0;0;
1053;210;0.07958700507879257;0.9476590752601624;0.3290287852287293;0;0;
1053;211;0.09277012944221497;0.9437529444694519;0.3295170664787293;0;0;
1053;212;0.0878874883055687;0.953029990196228;0.3251226842403412;0;0;
1053;213;0.09423492103815079;0.9422881603240967;0.3412353694438934;0;0;
1063;214;0.09179360419511795;0.9452177286148071;0.3368410170078278;0;0;
1063;215;0.08251658827066422;0.9452177286148071;0.3427001535892487;0;0;
1070;216;0.09228186309337616;0.9422881603240967;0.3451414704322815;0;0;
1075;217;0.09228186309337616;0.9305698275566101;0.3265874683856964;0;0;
1080;218;0.09081707149744034;0.9422881603240967;0.3480710685253143;0;0;
1085;219;0.094723179936409;0.9413116574287415;0.3417236506938934;0;0;
1089;220;0.08544617146253586;0.9481473565101624;0.342211902141571;0;0;
1095;221;0.08495790511369705;0.951565146446228;0.3412353694438934;0;0;
1123;222;0.09179360419511795;0.9432647228240967;0.3392823338508606;0;0;
1123;223;0.08739922195672989;0.9413116574287415;0.3285405337810516;0;0;
1124;224;0.09228186309337616;0.9544947743415833;0.3295170664787293;0;0;
1124;225;0.08593443781137466;0.9486355781555176;0.3256109356880188;0;0;
1124;226;0.07568088918924332;0.9544947743415833;0.3358644843101502;0;0;
1124;227;0.07128651440143585;0.9452177286148071;0.3304935693740845;0;0;
1156;228;0.07812220603227615;0.9447295069694519;0.338305801153183;0;0;
1157;229;0.07323957234621048;0.9442412257194519;0.3309818506240845;0;0;
1157;230;0.07226304709911346;0.9476590752601624;0.3173104524612427;0;0;
1157;231;0.06738040596246719;0.9417998790740967;0.311939537525177;0;0;
1157;232;0.06347429752349854;0.9354524612426758;0.3417236506938934;0;0;
1157;233;0.05566207692027092;0.936917245388031;0.3212165534496307;0;0;
1157;234;0.06689214706420898;0.938382089138031;0.3265874683856964;0;0;
1209;235;0.06542734801769257;0.9437529444694519;0.3256109356880188;0;0;
1209;236;0.07128651440143585;0.9393585920333862;0.3304935693740845;0;0;
1209;237;0.05859165638685226;0.9413116574287415;0.3236578702926636;0;0;
1209;238;0.06542734801769257;0.9427764415740967;0.3343997001647949;0;0;
1209;239;0.06542734801769257;0.9452177286148071;0.3134043514728546;0;0;
1209;240;0.0610329806804657;0.9501003623008728;0.3304935693740845;0;0;
1209;241;0.06298603117465973;0.9510769248008728;0.3182869851589203;0;0;
1209;242;0.06591562181711197;0.9432647228240967;0.3241461217403412;0;0;
1209;243;0.07763394713401794;0.937405526638031;0.3353762030601502;0;0;
1209;244;0.06689214706420898;0.9422881603240967;0.3348879516124725;0;0;
1241;245;0.07128651440143585;0.9315463900566101;0.3241461217403412;0;0;
1241;246;0.06689214706420898;0.9408233761787415;0.3177987039089203;0;0;
1241;247;0.07030998915433884;0.9437529444694519;0.3309818506240845;0;0;
1241;248;0.05370902270078659;0.9447295069694519;0.3324466347694397;0;0;
1241;249;0.05273249000310898;0.9481473565101624;0.322681337594986;0;0;
1241;250;0.0610329806804657;0.9496121406555176;0.3387940526008606;0;0;
1241;251;0.06054471433162689;0.9491238594055176;0.3353762030601502;0;0;
1283;252;0.06200950592756271;0.9457060098648071;0.3270757496356964;0;0;
1283;253;0.05761513113975525;0.9408233761787415;0.3417236506938934;0;0;
1283;254;0.06200950592756271;0.9359407424926758;0.3387940526008606;0;0;
1283;255;0.06542734801769257;0.9359407424926758;0.3197517693042755;0;0;
1283;256;0.06591562181711197;0.9344759583473206;0.3221930861473084;0;0;
1283;257;0.07079825550317764;0.9310581088066101;0.327564001083374;0;0;
1283;258;0.067868672311306;0.9354524612426758;0.3217048048973084;0;0;
1284;259;0.07128651440143585;0.9417998790740967;0.3290287852287293;0;0;
1332;260;0.06591562181711197;0.936917245388031;0.337817519903183;0;0;
1332;261;0.07030998915433884;0.938382089138031;0.3134043514728546;0;0;
1332;262;0.05517381429672241;0.9427764415740967;0.3256109356880188;0;0;
1332;263;0.06445082277059555;0.9461942911148071;0.322681337594986;0;0;
1332;264;0.05370902270078659;0.9471707940101624;0.3329348862171173;0;0;
1332;265;0.05907991901040077;0.938382089138031;0.3456297516822815;0;0;
1333;266;0.05224422737956047;0.9457060098648071;0.3441649675369263;0;0;
1333;267;0.05517381429672241;0.9417998790740967;0.3446532189846039;0;0;
1333;268;0.05663860216736794;0.937405526638031;0.3470945358276367;0;0;
1333;269;0.06054471433162689;0.9452177286148071;0.3251226842403412;0;0;
1350;270;0.06200950592756271;0.9505886435508728;0.323169618844986;0;0;
1350;271;0.06200950592756271;0.9461942911148071;0.338305801153183;0;0;
1350;272;0.06493908911943436;0.9510769248008728;0.3436766862869263;0;0;
1350;273;0.0610329806804657;0.9476590752601624;0.3182869851589203;0;0;
1368;274;0.06396255642175674;0.9588891267776489;0.3285405337810516;0;0;
1368;275;0.06396255642175674;0.9569360613822937;0.337817519903183;0;0;
1369;276;0.06005645170807838;0.9505886435508728;0.3251226842403412;0;0;
1369;277;0.06884519755840302;0.9510769248008728;0.3436766862869263;0;0;
1421;278;0.06298603117465973;0.9549829959869385;0.3304935693740845;0;0;
1421;279;0.06445082277059555;0.9554712772369385;0.3353762030601502;0;0;
1421;280;0.06249776855111122;0.9642600417137146;0.3329348862171173;0;0;
1421;281;0.06396255642175674;0.9593774080276489;0.3138926029205322;0;0;
1422;282;0.06493908911943436;0.9584008455276489;0.3197517693042755;0;0;
1422;283;0.06738040596246719;0.9657248258590698;0.3402588367462158;0;0;
1422;284;0.05517381429672241;0.972560465335846;0.337817519903183;0;0;
1422;285;0.06884519755840302;0.9696308970451355;0.3153573870658875;0;0;
1422;286;0.06738040596246719;0.9623069763183594;0.3295170664787293;0;0;
1423;287;0.06689214706420898;0.9676778316497803;0.322681337594986;0;0;
1423;288;0.06884519755840302;0.9750018119812012;0.3368410170078278;0;0;
1454;289;0.07714568078517914;0.9789079427719116;0.3324466347694397;0;0;
1454;290;0.07421610504388809;0.972560465335846;0.3402588367462158;0;0;
1455;291;0.09032880514860153;0.9671896100044251;0.337817519903183;0;0;
1455;292;0.1000940874218941;0.9647482633590698;0.3461180031299591;0;0;
1455;293;0.1005823463201523;0.972560465335846;0.3270757496356964;0;0;
1455;294;0.1118124127388001;0.953029990196228;0.3217048048973084;0;0;
1472;295;0.1171833127737045;0.9442412257194519;0.3314701020717621;0;0;
1472;296;0.1279251128435135;0.938382089138031;0.337817519903183;0;0;
1472;297;0.1440378278493881;0.9305698275566101;0.3329348862171173;0;0;
1472;298;0.1518500447273254;0.9256871938705444;0.3461180031299591;0;0;
1480;299;0.1469674110412598;0.9212928414344788;0.3510006666183472;0;0;
1490;300;0.1489204615354538;0.9046918153762817;0.3456297516822815;0;0;
1490;301;0.1469674110412598;0.8924852013587952;0.3505124151706696;0;0;
1501;302;0.1674744933843613;0.884672999382019;0.3656485676765442;0;0;
1501;303;0.1816341429948807;0.8622128963470459;0.3588128685951233;0;0;
1502;304;0.1757749766111374;0.855865478515625;0.3334231674671173;0;0;
1516;305;0.1977468580007553;0.8504945635795593;0.3251226842403412;0;0;
1516;306;0.2099534273147583;0.8514710664749146;0.2792258858680725;0;0;
1525;307;0.2172774076461792;0.8539124131202698;0.2645779550075531;0;0;
1525;308;0.2280192077159882;0.8514710664749146;0.2216107398271561;0;0;
1533;309;0.2211835086345673;0.8641659617424011;0.1937797069549561;0;0;
1533;310;0.2114182263612747;0.8690485954284668;0.1884088069200516;0;0;
1541;311;0.1870050430297852;0.8919969201087952;0.1737608909606934;0;0;
1541;312;0.1718688756227493;0.8998091816902161;0.1679017245769501;0;0;
1565;313;0.1503852605819702;0.9393585920333862;0.176690474152565;0;0;
1566;314;0.137690395116806;0.953029990196228;0.1840144246816635;0;0;
1566;315;0.1137654706835747;0.9769548773765564;0.2001271396875382;0;0;
1566;316;0.08251658827066422;1.005.274.176.597.590;0.1937797069549561;0;0;
1566;317;0.06835693866014481;1.021.386.981.010.430;0.2084276229143143;0;0;
1590;318;0.05468554794788361;1.033.105.254.173.270;0.2157515734434128;0;0;
1590;319;0.03124888427555561;1.054.100.513.458.250;0.2299112379550934;0;0;
1590;320;0.006835693493485451;1.068.748.474.121.090;0.2318642884492874;0;0;
1590;321;-0.006835693493485451;1.079.978.585.243.220;0.2137985229492188;0;0;
1595;322;-0.02197187207639217;1.085.837.721.824.640;0.2303995043039322;0;0;
1612;323;-0.0273427739739418;1.099.020.838.737.480;0.24114128947258;0;0;
1612;324;-0.02880756556987763;1.094.626.426.696.770;0.2450474053621292;0;0;
1612;325;-0.02294840104877949;1.092.673.420.906.060;0.2401647716760635;0;0;
1612;326;-0.01806576177477837;1.083.884.596.824.640;0.215263307094574;0;0;
1638;327;-0.01220659632235766;1.073.142.886.161.800;0.2181928902864456;0;0;
1638;328;0.01611270569264889;1.048.241.376.876.830;0.2196576744318008;0;0;
1638;329;0.0336902029812336;1.032.616.972.923.270;0.1903618574142456;0;0;
1638;330;0.06005645170807838;1.012.109.875.679.010;0.1727843582630158;0;0;
1639;331;0.07128651440143585;0.9901379942893982;0.1752256751060486;0;0;
1663;332;0.09081707149744034;0.9745135307312012;0.1625308245420456;0;0;
1663;333;0.1020471379160881;0.9613304138183594;0.163507342338562;0;0;
1663;334;0.1113241538405418;0.9476590752601624;0.1517890095710754;0;0;
1663;335;0.1259720623493195;0.937893807888031;0.1556951254606247;0;0;
1664;336;0.1308546960353851;0.9349642395973206;0.1561833918094635;0;0;
1682;337;0.1342725604772568;0.9286168217658997;0.1537420749664307;0;0;
1682;338;0.1293899118900299;0.9286168217658997;0.1547185927629471;0;0;
1682;339;0.1450143605470657;0.9168984889984131;0.1688782572746277;0;0;
1682;340;0.133784294128418;0.923734188079834;0.1649721413850784;0;0;
1710;341;0.1479439437389374;0.9339876770973206;0.1708313077688217;0;0;
1710;342;0.150873526930809;0.9173867106437683;0.1757139414548874;0;0;
1710;343;0.1542913615703583;0.9261754751205444;0.1932914406061173;0;0;
1710;344;0.1518500447273254;0.9315463900566101;0.1976858228445053;0;0;
1710;345;0.1611270606517792;0.9359407424926758;0.1908501237630844;0;0;
1711;346;0.1728453934192658;0.9388703107833862;0.1884088069200516;0;0;
1732;347;0.1806576102972031;0.937893807888031;0.1971975564956665;0;0;
1732;348;0.1918876767158508;0.9339876770973206;0.1815731078386307;0;0;
